,,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
CALLS,109,GME210401C00160000,2021-03-31 19:33:58,160.0,32.57,0.0,0.0,0.0,0.0,252,805,1.0000000000000003e-05,True,REGULAR,USD
CALLS,110,GME210401C00165000,2021-03-31 19:49:10,165.0,27.2,0.0,0.0,0.0,0.0,178,620,1.0000000000000003e-05,True,REGULAR,USD
CALLS,111,GME210401C00170000,2021-03-31 19:39:48,170.0,23.75,0.0,0.0,0.0,0.0,497,756,1.0000000000000003e-05,True,REGULAR,USD
CALLS,112,GME210401C00175000,2021-03-31 19:59:51,175.0,18.77,0.0,0.0,0.0,0.0,194,430,1.0000000000000003e-05,True,REGULAR,USD
CALLS,113,GME210401C00180000,2021-03-31 19:54:26,180.0,15.0,0.0,0.0,0.0,0.0,722,940,1.0000000000000003e-05,True,REGULAR,USD
CALLS,114,GME210401C00185000,2021-03-31 19:59:51,185.0,11.77,0.0,0.0,0.0,0.0,834,837,1.0000000000000003e-05,True,REGULAR,USD
CALLS,115,GME210401C00190000,2021-03-31 19:59:41,190.0,9.03,0.0,0.0,0.0,0.0,1653,1221,0.007822421875,False,REGULAR,USD
CALLS,116,GME210401C00195000,2021-03-31 19:59:20,195.0,6.88,0.0,0.0,0.0,0.0,2051,811,0.12500875,False,REGULAR,USD
CALLS,117,GME210401C00200000,2021-03-31 19:59:41,200.0,5.1,0.0,0.0,0.0,0.0,10762,3808,0.2500075,False,REGULAR,USD
CALLS,118,GME210401C00205000,2021-03-31 19:59:39,205.0,4.39,0.0,0.0,0.0,0.0,1538,1459,0.2500075,False,REGULAR,USD
CALLS,119,GME210401C00210000,2021-03-31 19:59:39,210.0,3.25,0.0,0.0,0.0,0.0,2276,1628,0.500005,False,REGULAR,USD
CALLS,120,GME210401C00215000,2021-03-31 19:58:46,215.0,3.0,0.0,0.0,0.0,0.0,1775,1254,0.500005,False,REGULAR,USD
